Author,URL,Title,Abstract,Keywords,Citations,Affiliation,Year,PictureURL
Eli Shechtman,https://scholar.google.com/citations?user=B_FTboQAAAAJ,State of the Art on Neural Rendering,Efficient rendering of photo realistic virtual worlds is a long standing effort of computer graphics  Modern graphics techniques have succeeded in synthesizing photo realistic images from hand crafted scene representations  However  the automatic generation of shape  materials  lighting  and other aspects of scenes remains a challenging problem that  if solved  would make photo realistic computer graphics more widely accessible  Concurrently  progress in computer vision and machine learning have given rise to a new approach to image synthesis and editing  namely deep generative models  Neural rendering is a new and rapidly emerging field that combines generative machine learning techniques with physical knowledge from computer graphics  eg  by the integration of differentiable rendering into network training  With a plethora of applications in computer graphics and vision  neural rendering is poised to become a new area in the graphics community  yet no survey of this emerging field exists  This state of the art report summarizes the recent trends and applications of neural rendering  We focus on approaches that combine classic computer graphics techniques with deep generative models to obtain controllable and photo realistic outputs  Starting with an overview of the underlying computer graphics and machine learning concepts  we discuss critical aspects of neural rendering approaches  This state of the art report is focused on the many important use cases for the described algorithms such as novel view synthesis  semantic photo manipulation  facial and body reenactment  relighting  free viewpoint video  and the creation of photo  ,Computer Vision/Computer Graphics/Machine Learning,17356,Adobe Research,2020,https://scholar.google.com/citations?view_op=medium_photo&user=B_FTboQAAAAJ
Eli Shechtman,https://scholar.google.com/citations?user=B_FTboQAAAAJ,Lifespan Age Transformation Synthesis,We address the problem of single photo age progression and regression the prediction of how a person might look in the future  or how they looked in the past  Most existing aging methods are limited to changing the texture  overlooking transformations in head shape that occur during the human aging and growth process  This limits the applicability of previous methods to aging of adults to slightly older adults  and application of those methods to photos of children does not produce quality results  We propose a novel multi domain image to image generative adversarial network architecture  whose learned latent space models a continuous bi directional aging process  The network is trained on the FFHQ dataset  which we labeled for ages  gender  and semantic segmentation  Fixed age classes are used as anchors to approximate continuous age transformation  Our framework can predict a full head portrait for ages      from a single photo  modifying both texture and shape of the head  We demonstrate results on a wide variety of photos and datasets  and show significant improvement over the state of the art ,Computer Vision/Computer Graphics/Machine Learning,17356,Adobe Research,2020,https://scholar.google.com/citations?view_op=medium_photo&user=B_FTboQAAAAJ
Eli Shechtman,https://scholar.google.com/citations?user=B_FTboQAAAAJ,Text based editing of talking head video,Editing talking head video to change the speech content or to remove filler words is challenging  We propose a novel method to edit talking head video based on its transcript to produce a realistic output video in which the dialogue of the speaker has been modified  while maintaining a seamless audio visual flow  i e  no jump cuts   Our method automatically annotates an input talking head video with phonemes  visemes   D face pose and geometry  reflectance  expression and scene illumination per frame  To edit a video  the user has to only edit the transcript  and an optimization strategy then chooses segments of the input corpus as base material  The annotated parameters corresponding to the selected segments are seamlessly stitched together and used to produce an intermediate video representation in which the lower half of the face is rendered with a parametric face model  Finally  a recurrent video  ,Computer Vision/Computer Graphics/Machine Learning,17356,Adobe Research,2019,https://scholar.google.com/citations?view_op=medium_photo&user=B_FTboQAAAAJ
Eli Shechtman,https://scholar.google.com/citations?user=B_FTboQAAAAJ,Saliency driven image manipulation, Have you ever taken a picture only to find out that an unimportant background object ended up being overly salient  Or one of those team sports photographs where your favorite player blends with the rest  Wouldn t it be nice if you could tweak these pictures just a little bit so that the distractor would be attenuated and your favorite player will stand out among her peers  Manipulating images in order to control the saliency of objects is the goal of this paper  We propose an approach that considers the internal color and saliency properties of the image  It changes the saliency map via an optimization framework that relies on patch based manipulation using only patches from within the same image to maintain its appearance characteristics  Comparing our method with previous ones shows significant improvement  both in the achieved saliency manipulation and in the realistic appearance of the resulting images ,Computer Vision/Computer Graphics/Machine Learning,17356,Adobe Research,2019,https://scholar.google.com/citations?view_op=medium_photo&user=B_FTboQAAAAJ
Eli Shechtman,https://scholar.google.com/citations?user=B_FTboQAAAAJ,Texture mixer  A network for controllable synthesis and interpolation of texture,This paper addresses the problem of interpolating visual textures  We formulate this problem by requiring     by example controllability and     realistic and smooth interpolation among an arbitrary number of texture samples  To solve it we propose a neural network trained simultaneously on a reconstruction task and a generation task  which can project texture examples onto a latent space where they can be linearly interpolated and projected back onto the image domain  thus ensuring both intuitive control and realistic results  We show our method outperforms a number of baselines according to a comprehensive suite of metrics as well as a user study  We further show several applications based on our technique  which include texture brush  texture dissolve  and animal hybridization ,Computer Vision/Computer Graphics/Machine Learning,17356,Adobe Research,2019,https://scholar.google.com/citations?view_op=medium_photo&user=B_FTboQAAAAJ
Trevor Darrell,https://scholar.google.com/citations?user=bh-uRFMAAAAJ,Adapting deep visuomotor representations with weak pairwise constraints, Real world robotics problems often occur in domains that differ significantly from the robot s prior training environment  For many robotic control tasks  real world experience is expensive to obtain  but data is easy to collect in either an instrumented environment or in simulation  We propose a novel domain adaptation approach for robot perception that adapts visual representations learned on a large easy to obtain source dataset  e g  synthetic images  to a target real world domain  without requiring expensive manual data annotation of real world data before policy search  Supervised domain adaptation methods minimize cross domain differences using pairs of aligned images that contain the same object or scene in both the source and target domains  thus learning a domain invariant representation  However  they require manual alignment of such image pairs  Fully unsupervised adaptation methods rely on  ,Computer Vision/Artificial Intelligence,111688,Professor of Computer Science  U C  Berkeley,2020,https://scholar.google.com/citations?view_op=medium_photo&user=bh-uRFMAAAAJ
Trevor Darrell,https://scholar.google.com/citations?user=bh-uRFMAAAAJ,Adversarial Continual Learning,Continual learning aims to learn new tasks without forgetting previously learned ones  We hypothesize that representations learned to solve each task in a sequence have a shared structure while containing some task specific properties  We show that shared features are significantly less prone to forgetting and propose a novel hybrid continual learning framework that learns a disjoint representation for task invariant and task specific features required to solve a sequence of tasks  Our model combines architecture growth to prevent forgetting of task specific skills and an experience replay approach to preserve shared skills  We demonstrate our hybrid approach is effective in avoiding forgetting and show it is superior to both architecture based and memory based approaches on class incrementally learning of a single dataset as well as a sequence of multiple datasets in image classification  Our code is available at url  this https URL  ,Computer Vision/Artificial Intelligence,111688,Professor of Computer Science  U C  Berkeley,2020,https://scholar.google.com/citations?view_op=medium_photo&user=bh-uRFMAAAAJ
Trevor Darrell,https://scholar.google.com/citations?user=bh-uRFMAAAAJ,A New Meta Baseline for Few Shot Learning,Meta learning has become a popular framework for few shot learning in recent years  with the goal of learning a model from collections of few shot classification tasks  While more and more novel meta learning models are being proposed  our research has uncovered simple baselines that have been overlooked  We present a Meta Baseline method  by pre training a classifier on all base classes and meta learning on a nearest centroid based few shot classification algorithm  it outperforms recent state of the art methods by a large margin  Why does this simple method work so well  In the meta learning stage  we observe that a model generalizing better on unseen tasks from base classes can have a decreasing performance on tasks from novel classes  indicating a potential objective discrepancy  We find both pre training and inheriting a good few shot classification metric from the pre trained classifier are important for Meta Baseline  which potentially helps the model better utilize the pre trained representations with stronger transferability  Furthermore  we investigate when we need meta learning in this Meta Baseline  Our work sets up a new solid benchmark for this field and sheds light on further understanding the phenomenons in the meta learning framework for few shot learning ,Computer Vision/Artificial Intelligence,111688,Professor of Computer Science  U C  Berkeley,2020,https://scholar.google.com/citations?view_op=medium_photo&user=bh-uRFMAAAAJ
Trevor Darrell,https://scholar.google.com/citations?user=bh-uRFMAAAAJ,ParkPredict  Motion and Intent Prediction of Vehicles in Parking Lots,We investigate the problem of predicting driver behavior in parking lots  an environment which is less structured than typical road networks and features complex  interactive maneuvers in a compact space  Using the CARLA simulator  we develop a parking lot environment and collect a dataset of human parking maneuvers  We then study the impact of model complexity and feature information by comparing a multi modal Long Short Term Memory  LSTM  prediction model and a Convolution Neural Network LSTM  CNN LSTM  to a physics based Extended Kalman Filter  EKF  baseline  Our results show that    intent can be estimated well  roughly     top   accuracy and nearly      top   accuracy with the LSTM and CNN LSTM model      knowledge of the human driver s intended parking spot has a major impact on predicting parking trajectory  and    the semantic representation of the environment improves long term predictions ,Computer Vision/Artificial Intelligence,111688,Professor of Computer Science  U C  Berkeley,2020,https://scholar.google.com/citations?view_op=medium_photo&user=bh-uRFMAAAAJ
Trevor Darrell,https://scholar.google.com/citations?user=bh-uRFMAAAAJ,Contrastive Examples for Addressing the Tyranny of the Majority,Computer vision algorithms  eg for face recognition  favour groups of individuals that are better represented in the training data  This happens because of the generalization that classifiers have to make  It is simpler to fit the majority groups as this fit is more important to overall error  We propose to create a balanced training dataset  consisting of the original dataset plus new data points in which the group memberships are intervened  minorities become majorities and vice versa  We show that current generative adversarial networks are a powerful tool for learning these data points  called contrastive examples  We experiment with the equalized odds bias measure on tabular data as well as image data  CelebA and Diversity in Faces datasets   Contrastive examples allow us to expose correlations between group membership and other seemingly neutral features  Whenever a causal graph is available  we can put those contrastive examples in the perspective of counterfactuals ,Computer Vision/Artificial Intelligence,111688,Professor of Computer Science  U C  Berkeley,2020,https://scholar.google.com/citations?view_op=medium_photo&user=bh-uRFMAAAAJ
Trevor Darrell,https://scholar.google.com/citations?user=bh-uRFMAAAAJ,Spatio Temporal Action Detection with Multi Object Interaction,Spatio temporal action detection in videos requires localizing the action both spatially and temporally in the form of an  action tube   Nowadays  most spatio temporal action detection datasets  eg UCF        AVA  DALY  are annotated with action tubes that contain a single person performing the action  thus the predominant action detection models simply employ a person detection and tracking pipeline for localization  However  when the action is defined as an interaction between multiple objects  such methods may fail since each bounding box in the action tube contains multiple objects instead of one person  In this paper  we study the spatio temporal action detection problem with multi object interaction  We introduce a new dataset that is annotated with action tubes containing multi object interactions  Moreover  we propose an end to end spatio temporal action detection model that performs both spatial and temporal regression simultaneously  Our spatial regression may enclose multiple objects participating in the action  During test time  we simply connect the regressed bounding boxes within the predicted temporal duration using a simple heuristic  We report the baseline results of our proposed model on this new dataset  and also show competitive results on the standard benchmark UCF       using only RGB input ,Computer Vision/Artificial Intelligence,111688,Professor of Computer Science  U C  Berkeley,2020,https://scholar.google.com/citations?view_op=medium_photo&user=bh-uRFMAAAAJ
Trevor Darrell,https://scholar.google.com/citations?user=bh-uRFMAAAAJ,Revisiting Few shot Activity Detection with Class Similarity Control,Many interesting events in the real world are rare making preannotated machine learning ready videos a rarity in consequence  Thus  temporal activity detection models that are able to learn from a few examples are desirable  In this paper  we present a conceptually simple and general yet novel framework for few shot temporal activity detection based on proposal regression which detects the start and end time of the activities in untrimmed videos  Our model is end to end trainable  takes into account the frame rate differences between few shot activities and untrimmed test videos  and can benefit from additional few shot examples  We experiment on three large scale benchmarks for temporal activity detection  ActivityNet      ActivityNet     and THUMOS   datasets  in a few shot setting  We also study the effect on performance of different amount of overlap with activities used to pretrain the video classification backbone and propose corrective measures for future works in this domain  Our code will be made available ,Computer Vision/Artificial Intelligence,111688,Professor of Computer Science  U C  Berkeley,2020,https://scholar.google.com/citations?view_op=medium_photo&user=bh-uRFMAAAAJ
Trevor Darrell,https://scholar.google.com/citations?user=bh-uRFMAAAAJ,Weakly Supervised Action Localization with Expectation Maximization Multi Instance Learning,Weakly supervised action localization problem requires training a model to localize the action segments in the video given only video level action label  It can be solved under the Multiple Instance Learning  MIL  framework  where a bag  video  contains multiple instances  action segments   Since only the bag s label is known  the main challenge is to assign which key instances within the bag trigger the bag s label  Most previous models use an attention based approach  These models use attention to generate the bag s representation from instances and then train it via bag s classification  In this work  we explicitly model the key instances assignment as a hidden variable and adopt an Expectation Maximization framework  We derive two pseudo label generation schemes to model the E and M process and iteratively optimize the likelihood lower bound  We also show that previous attention based models implicitly violate the MIL assumptions that instances in negative bags should be uniformly negative  In comparison  Our EM MIL approach more accurately models these assumptions  Our model achieves state of the art performance on two standard benchmarks  THUMOS   and ActivityNet      and shows the superiority of detecting relative complete action boundary in videos containing multiple actions ,Computer Vision/Artificial Intelligence,111688,Professor of Computer Science  U C  Berkeley,2020,https://scholar.google.com/citations?view_op=medium_photo&user=bh-uRFMAAAAJ
Trevor Darrell,https://scholar.google.com/citations?user=bh-uRFMAAAAJ,Frustratingly Simple Few Shot Object Detection,Detecting rare objects from a few examples is an emerging problem  Prior works show meta learning is a promising approach  But  fine tuning techniques have drawn scant attention  We find that fine tuning only the last layer of existing detectors on rare classes is crucial to the few shot object detection task  Such a simple approach outperforms the meta learning methods by roughly       points on current benchmarks and sometimes even doubles the accuracy of the prior methods  However  the high variance in the few samples often leads to the unreliability of existing benchmarks  We revise the evaluation protocols by sampling multiple groups of training examples to obtain stable comparisons and build new benchmarks based on three datasets  PASCAL VOC  COCO and LVIS  Again  our fine tuning approach establishes a new state of the art on the revised benchmarks  The code as well as the pretrained models are available at this https URL ,Computer Vision/Artificial Intelligence,111688,Professor of Computer Science  U C  Berkeley,2020,https://scholar.google.com/citations?view_op=medium_photo&user=bh-uRFMAAAAJ
Trevor Darrell,https://scholar.google.com/citations?user=bh-uRFMAAAAJ,Rethinking Image Mixture for Unsupervised Visual Representation Learning,In supervised learning  smoothing label prediction distribution in neural network training has been proven useful in preventing the model from being over confident  and is crucial for learning more robust visual representations  This observation motivates us to explore the way to make predictions flattened in unsupervised learning  Considering that human annotated labels are not adopted in unsupervised learning  we introduce a straightforward approach to perturb input image space in order to soften the output prediction space indirectly  Despite its conceptual simplicity  we show empirically that with the simple solution  image mixture  we can learn more robust visual representations from the transformed input  and the benefits of representations learned from this space can be inherited by the linear classification and downstream tasks ,Computer Vision/Artificial Intelligence,111688,Professor of Computer Science  U C  Berkeley,2020,https://scholar.google.com/citations?view_op=medium_photo&user=bh-uRFMAAAAJ
Samaneh Azadi,https://scholar.google.com/citations?user=X0EXfT8AAAAJ,Synthesizing new font glyphs from partial observations,Techniques are disclosed for the synthesis of a full set of slotted content  based upon only partial observations of the slotted content  With respect to a font  the slots may comprise particular letters or symbols or glyphs in an alphabet  Based upon partial observations of a subset of glyphs from a font  a full set of the glyphs corresponding to the font may be synthesized and may further be ornamented ,Computer Vision/Deep Learning/Machine Learning,260,Ph D  Candidate  UC Berkeley,2020,https://scholar.google.com/citations?view_op=medium_photo&user=X0EXfT8AAAAJ
Samaneh Azadi,https://scholar.google.com/citations?user=X0EXfT8AAAAJ,SAMPLING FROM A GENERATOR NEURAL NETWORK USING A DISCRIMINATOR NEURAL NETWORK,Methods  systems  and apparatus  including computer programs encoded on a computer storage medium  for providing a data sample in response to a request for a data sample  In one aspect  a method comprises  receiving a request for a new data sample  until a candidate new data sample is generated that satisfies an acceptance criterion  performing operations comprising  generating a candidate new data sample using a generator neural network  processing the candidate new data sample using a discriminator neural network to generate an imitation score  and determining  from the imitation score  whether the candidate new data sample satisfies the acceptance criterion  and providing the candidate new data sample that satisfies the acceptance criterion in response to the received request ,Computer Vision/Deep Learning/Machine Learning,260,Ph D  Candidate  UC Berkeley,2020,https://scholar.google.com/citations?view_op=medium_photo&user=X0EXfT8AAAAJ
Samaneh Azadi,https://scholar.google.com/citations?user=X0EXfT8AAAAJ,Discriminator Rejection Sampling,We propose a rejection sampling scheme using the discriminator of a GAN to approximately correct errors in the GAN generator distribution  We show that under quite strict assumptions  this will allow us to recover the data distribution exactly  We then examine where those strict assumptions break down and design a practical algorithm called Discriminator Rejection Sampling  DRS  that can be used on real data sets  Finally  we demonstrate the efficacy of DRS on a mixture of Gaussians and on the SAGAN model  state of the art in the image generation task at the time of developing this work  On ImageNet  we train an improved baseline that increases the Inception Score from       to       and reduces the Frechet Inception Distance from       to        We then use DRS to further improve on this baseline  improving the Inception Score to       and the FID to       ,Computer Vision/Deep Learning/Machine Learning,260,Ph D  Candidate  UC Berkeley,2019,https://scholar.google.com/citations?view_op=medium_photo&user=X0EXfT8AAAAJ
Samaneh Azadi,https://scholar.google.com/citations?user=X0EXfT8AAAAJ,Semantic Bottleneck Scene Generation,Coupling the high fidelity generation capabilities of label conditional image synthesis methods with the flexibility of unconditional generative models  we propose a semantic bottleneck GAN model for unconditional synthesis of complex scenes  We assume pixel wise segmentation labels are available during training and use them to learn the scene structure  During inference  our model first synthesizes a realistic segmentation layout from scratch  then synthesizes a realistic scene conditioned on that layout  For the former  we use an unconditional progressive segmentation generation network that captures the distribution of realistic semantic scene layouts  For the latter  we use a conditional segmentation to image synthesis network that captures the distribution of photo realistic images conditioned on the semantic layout  When trained end to end  the resulting model outperforms state of the art generative models in unsupervised image synthesis on two challenging domains in terms of the Frechet Inception Distance and user study evaluations  Moreover  we demonstrate the generated segmentation maps can be used as additional training data to strongly improve recent segmentation to image synthesis networks ,Computer Vision/Deep Learning/Machine Learning,260,Ph D  Candidate  UC Berkeley,2019,https://scholar.google.com/citations?view_op=medium_photo&user=X0EXfT8AAAAJ
Samaneh Azadi,https://scholar.google.com/citations?user=X0EXfT8AAAAJ,Compositional GAN  Extended Abstract   Learning Image Conditional Binary Composition,Generative Adversarial Networks  GANs  can produce images of surprising complexity and realism but are generally structured to sample from a single latent source ignoring the explicit spatial interaction between multiple entities that could be present in a scene  Capturing such complex interactions between different objects in the world  including their relative scaling  spatial layout  occlusion  or viewpoint transformation is a challenging problem  In this work  we compose a pair of objects in a conditional GAN framework using a novel self consistent composition by decomposition network  Given object images from two distinct distributions  our model can generate a realistic composite image from their joint distribution following the texture and shape of the input objects  Our results reveal that the learned model captures potential interactions between the two object domains  and can output their realistic composed scene at test time ,Computer Vision/Deep Learning/Machine Learning,260,Ph D  Candidate  UC Berkeley,2019,https://scholar.google.com/citations?view_op=medium_photo&user=X0EXfT8AAAAJ
Samaneh Azadi,https://scholar.google.com/citations?user=X0EXfT8AAAAJ,Multi content gan for few shot font style transfer,In this work  we focus on the challenge of taking partial observations of highly stylized text and generalizing the observations to generate unobserved glyphs in the ornamented typeface  To generate a set of multi content images following a consistent style from very few examples  we propose an end to end stacked conditional GAN model considering content along channels and style along network layers  Our proposed network transfers the style of given glyphs to the contents of unseen ones  capturing highly stylized fonts found in the real world such as those on movie posters or infographics  We seek to transfer both the typographic stylization  ex  serifs and ears  as well as the textual stylization  ex  color gradients and effects   We base our experiments on our collected data set including        fonts with different styles and demonstrate effective generalization from a very small number of observed glyphs ,Computer Vision/Deep Learning/Machine Learning,260,Ph D  Candidate  UC Berkeley,2018,https://scholar.google.com/citations?view_op=medium_photo&user=X0EXfT8AAAAJ
Samaneh Azadi,https://scholar.google.com/citations?user=X0EXfT8AAAAJ,Compositional gan  Learning Image Conditional Binary Composition,Generative Adversarial Networks  GANs  can produce images of remarkable complexity and realism but are generally structured to sample from a single latent source ignoring the explicit spatial interaction between multiple entities that could be present in a scene  Capturing such complex interactions between different objects in the world  including their relative scaling  spatial layout  occlusion  or viewpoint transformation is a challenging problem  In this work  we propose a novel self consistent Composition by Decomposition  CoDe  network to compose a pair of objects  Given object images from two distinct distributions  our model can generate a realistic composite image from their joint distribution following the texture and shape of the input objects  We evaluate our approach through qualitative experiments and user evaluations  Our results indicate that the learned model captures potential interactions between the two object domains  and generates realistic composed scenes at test time ,Computer Vision/Deep Learning/Machine Learning,260,Ph D  Candidate  UC Berkeley,2018,https://scholar.google.com/citations?view_op=medium_photo&user=X0EXfT8AAAAJ
Samaneh Azadi,https://scholar.google.com/citations?user=X0EXfT8AAAAJ,Learning detection with diverse proposals,To predict a set of diverse and informative proposals with enriched representations  this paper introduces a differentiable Determinantal Point Process  DPP  layer that is able to augment the object detection architectures  Most modern object detection architectures  such as Faster R CNN  learn to localize objects by minimizing deviations from the ground truth  but ignore correlation between multiple proposals and object categories  Non Maximum Suppression  NMS  as a widely used proposal pruning scheme ignores label and instance level relations between object candidates resulting in multi labeled detections  In the multi class case  NMS selects boxes with the largest prediction scores ignoring the semantic relation between categories of potential election  In contrast  our trainable DPP layer  allowing for Learning Detection with Diverse Proposals  LDDP   considers both label level contextual information and spatial layout relationships between proposals without increasing the number of parameters of the network  and thus improves location and category specifications of final detected bounding boxes substantially during both training and inference schemes  Furthermore  we show that LDDP keeps it superiority over Faster R CNN even if the number of proposals generated by LDPP is only     as many as those for Faster R CNN ,Computer Vision/Deep Learning/Machine Learning,260,Ph D  Candidate  UC Berkeley,2017,https://scholar.google.com/citations?view_op=medium_photo&user=X0EXfT8AAAAJ
Samaneh Azadi,https://scholar.google.com/citations?user=X0EXfT8AAAAJ,Auxiliary image regularization for deep cnns with noisy labels,Precisely labeled data sets with sufficient amount of samples are very important for training deep convolutional neural networks  CNNs   However  many of the available real world data sets contain erroneously labeled samples and those errors substantially hinder the learning of very accurate CNN models  In this work  we consider the problem of training a deep CNN model for image classification with mislabeled training samples an issue that is common in real image data sets with tags supplied by amateur users  To solve this problem  we propose an auxiliary image regularization technique  optimized by the stochastic Alternating Direction Method of Multipliers  ADMM  algorithm  that automatically exploits the mutual context information among training images and encourages the model to select reliable images to robustify the learning process  Comprehensive experiments on benchmark data sets clearly demonstrate our proposed regularized CNN model is resistant to label noise in training data ,Computer Vision/Deep Learning/Machine Learning,260,Ph D  Candidate  UC Berkeley,2016,https://scholar.google.com/citations?view_op=medium_photo&user=X0EXfT8AAAAJ
Samaneh Azadi,https://scholar.google.com/citations?user=X0EXfT8AAAAJ,Towards an optimal stochastic alternating direction method of multipliers,We study regularized stochastic convex optimization subject to linear equality constraints  This class of problems was recently also studied by Ouyang et al        and Suzuki         both introduced similar stochastic alternating direction method of multipliers  SADMM  algorithms  However  the analysis of both papers led to suboptimal convergence rates  This paper presents two new SADMM methods  i  the first attains the minimax optimal rate of O    k  for nonsmooth strongly convex stochastic problems  while  ii  the second progresses towards an optimal rate by exhibiting an O    k   rate for the smooth part  We present several experiments with our new methods  the results indicate improved performance over competing ADMM methods ,Computer Vision/Deep Learning/Machine Learning,260,Ph D  Candidate  UC Berkeley,2014,https://scholar.google.com/citations?view_op=medium_photo&user=X0EXfT8AAAAJ
Matthew Fisher,https://scholar.google.com/citations?user=fiLxb3oAAAAJ,Chytrid fungi and global amphibian declines,Discovering that chytrid fungi cause chytridiomycosis in amphibians represented a paradigm shift in our understanding of how emerging infectious diseases contribute to global patterns of biodiversity loss  In this Review we describe how the use of multidisciplinary biological approaches has been essential to pinpointing the origins of amphibian parasitizing chytrid fungi  including Batrachochytrium dendrobatidis and Batrachochytrium salamandrivorans  as well as to timing their emergence  tracking their cycles of expansion and identifying the core mechanisms that underpin their pathogenicity  We discuss the development of the experimental methods and bioinformatics toolkits that have provided a fuller understanding of batrachochytrid biology and informed policy and control measures ,epidemiology/fungi/mycology/genomics/molecular,16995,Professor of Fungal Disease Epidemiology  Imperial College London,2020,https://scholar.google.com/citations?view_op=medium_photo&user=fiLxb3oAAAAJ
Matthew Fisher,https://scholar.google.com/citations?user=fiLxb3oAAAAJ,Threats Posed by the Fungal Kingdom to Humans  Wildlife  and Agriculture, The fungal kingdom includes at least   million eukaryotic species and is remarkable with respect to its profound impact on global health  biodiversity  ecology  agriculture  manufacturing  and biomedical research  Approximately     fungal species have been reported to infect vertebrates      of which can be human associated  either as commensals and members of our microbiome or as pathogens that cause infectious diseases  These organisms pose a growing threat to human health with the global increase in the incidence of invasive fungal infections  prevalence of fungal allergy  and the evolution of fungal pathogens resistant to some or all current classes of antifungals  More broadly  there has been an unprecedented and worldwide emergence of fungal pathogens affecting animal and plant biodiversity  Approximately       species of fungi and Oomycetes are associated with plant disease  Indeed  across  ,epidemiology/fungi/mycology/genomics/molecular,16995,Professor of Fungal Disease Epidemiology  Imperial College London,2020,https://scholar.google.com/citations?view_op=medium_photo&user=fiLxb3oAAAAJ
